row,manufacturer,code,description,qty
2477,Festo,722900,EGC-70-KF-GP/GQ,1
2478,Festo,556814,EGC-80-1400-TB-KF-0H-GK,1
2479,Festo,556814,EGC-80-1400-TB-KF-0H-GK,1
2480,Festo,556814,EGC-80-350-TB-KF-0H-GK,1
2481,Festo,743150,EGC-80-350-YT-TB-KF-0H-GK,1
2482,Festo,556814,EGC-80-400-TB-KF-50H-GK-C,1
2483,Festo,556814,EGC-80-613-TB-KF-0H-GV,1
2484,Festo,8048366,EGSC-BS-KF-60-200-12P,1
2485,Festo,559335,EGSL-BS-45-100-10P,1
2486,Festo,15037,EGZ-10-10,1
2487,Festo,15038,EGZ-10-15,1
2488,Festo,15040,EGZ-16-10,1
2489,Festo,15041,EGZ-16-15,1
2490,Festo,8082391,ELCC-TB-KF-60-1000-0H-P0-CR,1
2491,Festo,3217494,ELGA-TB-70,1
2492,Festo,570504,ELGA-TB-G-120-2770-0H,1
2493,Festo,1202754,ELGA-TB-G-80,1
2494,Festo,1211188,ELGA-TB-G-80,1
2495,Festo,570503,ELGA-TB-G-80-1650-0H,1
2496,Festo,570503,ELGA-TB-G-80-1850-0H,1
2497,Festo,570503,ELGA-TB-G-80-1920-0H,1
2498,Festo,570503,ELGA-TB-G-80-2550-0H,1
2499,Festo,570503,ELGA-TB-G-80-2770-0H,1
2500,Festo,8041864,ELGA-TB-KF-120-400-0H,1
